# 	98x98			98x150			150x150
1.167609445236349863e+01 6.544433387010282210e+00 8.189816544717878344e+00
1.167498476672887442e+01 6.543707062405415442e+00 8.189891180584197627e+00
1.167387595818879120e+01 6.542982477670275188e+00 8.189967630826469502e+00
1.167276714742908084e+01 6.542257885499807024e+00 8.190044056161763564e+00
1.167165833445015011e+01 6.541533285895361871e+00 8.190120456594604192e+00
1.167054863993783620e+01 6.540806931551870207e+00 8.190194992842020127e+00
1.166946643454108212e+01 6.540098934453184576e+00 8.190281719884017875e+00
1.166835761490687773e+01 6.539374312554796731e+00 8.190358045636269679e+00
1.166724879305505524e+01 6.538649683227792053e+00 8.190434346504014584e+00
1.166613996898600547e+01 6.537925046473480606e+00 8.190510622491668613e+00
1.166503114270012986e+01 6.537200402293221302e+00 8.190586873603752593e+00
1.166392231419782632e+01 6.536475750688334863e+00 8.190663099844721629e+00
1.166281348347949631e+01 6.535751091660167766e+00 8.190739301219057467e+00
1.166170465054553418e+01 6.535026425210043399e+00 8.190815477731211658e+00
1.166059581539634138e+01 6.534301751339304687e+00 8.190891629385674833e+00
1.165948697803231582e+01 6.533577070049279456e+00 8.190967756186900317e+00
1.165840562978783979e+01 6.532870746017430008e+00 8.191056073827498452e+00
1.165729678799534419e+01 6.532146049892848083e+00 8.191132150935697354e+00
1.165618794398920421e+01 6.531421346352987101e+00 8.191208203204078941e+00
1.165507909776983020e+01 6.530696635399175776e+00 8.191284230637094765e+00
1.165397112865217544e+01 6.529973664339149053e+00 8.191362072526651161e+00
1.165286227800751284e+01 6.529248938561445392e+00 8.191438050302359386e+00
1.165175430446536531e+01 6.528525952680183764e+00 8.191515842543507731e+00
1.165064544939700752e+01 6.527801212083909732e+00 8.191591770679748308e+00
1.164953659211739101e+01 6.527076464080339591e+00 8.191667674002909294e+00
1.164842861194148682e+01 6.526353455977218943e+00 8.191745391804936105e+00
1.164734724157454160e+01 6.525647057839178089e+00 8.191833461203470890e+00
1.164623837766354875e+01 6.524922287621722106e+00 8.191909290114217868e+00
1.164513039085745838e+01 6.524199257308694655e+00 8.191986933517146241e+00
1.164402240184209170e+01 6.523476219595018222e+00 8.192064552129286525e+00
1.164291353130330009e+01 6.522751427175637495e+00 8.192140306667674565e+00
1.164180553787058692e+01 6.522028374664664341e+00 8.192217875711593322e+00
1.164069754222980002e+01 6.521305314757036342e+00 8.192295419978080417e+00
1.163958954438132309e+01 6.520582247454068003e+00 8.192372939471546545e+00
1.163848154432556825e+01 6.519859172757101362e+00 8.192450434196480558e+00
1.163737266274834958e+01 6.519134343361047357e+00 8.192526064869836588e+00
1.163629127029862076e+01 6.518427871249762973e+00 8.192613886471661999e+00
1.163518326362337341e+01 6.517704774378728416e+00 8.192691306917554428e+00
1.163407525474241133e+01 6.516981670118971337e+00 8.192768702612603704e+00
1.163296724365615198e+01 6.516258558471852425e+00 8.192846073561339537e+00
1.163186010967953266e+01 6.515537186745065767e+00 8.192925259055554577e+00
1.163075209418383338e+01 6.514814060327141831e+00 8.193002580524828105e+00
1.162964407648400922e+01 6.514090926525815561e+00 8.193079877261061128e+00
1.162853605658045453e+01 6.513367785342392580e+00 8.193157149268637696e+00
1.162742803447356010e+01 6.512644636778201601e+00 8.193234396552005805e+00
1.162632088947829345e+01 6.511923228140969577e+00 8.193313458403034488e+00
1.162523947498533516e+01 6.511216682188927685e+00 8.193401032651941307e+00
1.162413144627080008e+01 6.510493511490361485e+00 8.193478205789240576e+00
1.162302429466907583e+01 6.509772080722709298e+00 8.193557193507444936e+00
1.162191626155142465e+01 6.509048895274503366e+00 8.193634317236163866e+00
1.162080910554736057e+01 6.508327449759839567e+00 8.193713255554612829e+00
1.161970106802815650e+01 6.507604249567251031e+00 8.193790329892372881e+00
1.161859390762333710e+01 6.506882789310854065e+00 8.193869218828730538e+00
1.161748586570416286e+01 6.506159574379175581e+00 8.193946243793256201e+00
1.161637870090016023e+01 6.505438099386327444e+00 8.194025083365211515e+00
1.161527065458258257e+01 6.504714869720817916e+00 8.194102058974131353e+00
1.161419009740038355e+01 6.504009997366489770e+00 8.194191225599983142e+00
1.161308292600054770e+01 6.503288500278819662e+00 8.194269991158368072e+00
1.161197575240288060e+01 6.502566995828839680e+00 8.194348732054379525e+00
1.161086769729322654e+01 6.501843736711475863e+00 8.194425609005016042e+00
1.160976051930109421e+01 6.501122217540833859e+00 8.194504300589523282e+00
1.160865333911231190e+01 6.500400691011824605e+00 8.194582967524862482e+00
1.160754615672727930e+01 6.499679157125780371e+00 8.194661609815486969e+00
1.160643897214638365e+01 6.498957615883993455e+00 8.194740227465736382e+00
1.160533178537001575e+01 6.498236067287792572e+00 8.194818820480060495e+00
1.160422459639857529e+01 6.497514511338489562e+00 8.194897388862836252e+00
1.160314401725186251e+01 6.496809565407104969e+00 8.194986309019123283e+00
1.160203682389143687e+01 6.496087994755509243e+00 8.195064828151938485e+00
1.160092962833711283e+01 6.495366416754762895e+00 8.195143322666451624e+00
1.159982243058927232e+01 6.494644831406148455e+00 8.195221792566965036e+00
1.159871523064830967e+01 6.493923238710982204e+00 8.195300237857891190e+00
1.159760890782917997e+01 6.493203385976970665e+00 8.195380497831028066e+00
1.159650170350315435e+01 6.492481778592638975e+00 8.195458893915954945e+00
1.159539449698518254e+01 6.491760163865700761e+00 8.195537265404503557e+00
1.159428816759021252e+01 6.491040289103833238e+00 8.195617451588393720e+00
1.159318095668951187e+01 6.490318659695565984e+00 8.195695773897206493e+00
1.159210035561746110e+01 6.489613640318333765e+00 8.195784448023450963e+00
1.159099401965016618e+01 6.488893743540393722e+00 8.195864560457566839e+00
1.158988680217831302e+01 6.488172092119969037e+00 8.195942809029700626e+00
1.158878046183141919e+01 6.487452180671180457e+00 8.196022872319177921e+00
1.158767323998074694e+01 6.486730514582527363e+00 8.196101071755464318e+00
1.158656689525581562e+01 6.486010588468108296e+00 8.196181085917777054e+00
1.158546054834244821e+01 6.485290655022840411e+00 8.196261075523105788e+00
1.158435331992646766e+01 6.484568966941619550e+00 8.196339201288342480e+00
1.158324696863739867e+01 6.483849018838560241e+00 8.196419141792773644e+00
1.158214061516106064e+01 6.483129063408554771e+00 8.196499057753287687e+00
1.158106087151726804e+01 6.482425718022637895e+00 8.196589325574974438e+00
1.157995363435300362e+01 6.481704000636276497e+00 8.196667353173399562e+00
1.157884727431720684e+01 6.480984023233283153e+00 8.196747195528455876e+00
1.157774091209569356e+01 6.480264038508558144e+00 8.196827013357065539e+00
1.157663454768885813e+01 6.479544046463409757e+00 8.196906806663609046e+00
1.157552818109709492e+01 6.478824047099147165e+00 8.196986575452466894e+00
1.157442181232078759e+01 6.478104040417062670e+00 8.197066319727971617e+00
1.157331544136032164e+01 6.477384026418453900e+00 8.197146039494471736e+00
1.157220906821608608e+01 6.476664005104625588e+00 8.197225734756338866e+00
1.157110269288847348e+01 6.475943976476878028e+00 8.197305405517919752e+00
1.157002292739728944e+01 6.475240557906233541e+00 8.197395428184272248e+00
1.156891654770407740e+01 6.474520514654539483e+00 8.197475049958335092e+00
1.156781104514321612e+01 6.473802211399227957e+00 8.197556486532628028e+00
1.156670466108596251e+01 6.473082153528796567e+00 8.197636059336614878e+00
1.156559827484726988e+01 6.472362088350943843e+00 8.197715607662091841e+00
1.156449276574208795e+01 6.471643763173362096e+00 8.197796970800819594e+00
1.156338637514166834e+01 6.470923683384544489e+00 8.197876470182267283e+00
1.156227998236097498e+01 6.470203596292198434e+00 8.197955945098229336e+00
1.156117446671495230e+01 6.469485249204007360e+00 8.198037234840466425e+00
1.156006806957486077e+01 6.468765147508483082e+00 8.198116660838481451e+00
1.155898916158962919e+01 6.468063403189426630e+00 8.198208278072129929e+00
1.155788276009168669e+01 6.467343286895898657e+00 8.198287655169526289e+00
1.155677723572996030e+01 6.466624910611711741e+00 8.198368847110563351e+00
1.155567082987570871e+01 6.465904779725372364e+00 8.198448175324742238e+00
1.155456530115845126e+01 6.465186388850958643e+00 8.198529318391207354e+00
1.155345977026400561e+01 6.464467990683369081e+00 8.198610437026880859e+00
1.155235335787819295e+01 6.463747837917495076e+00 8.198689691948647607e+00
1.155124782263052907e+01 6.463029425167432507e+00 8.198770761735723056e+00
1.155014228520683517e+01 6.462311005128068331e+00 8.198851807104995615e+00
1.154903674560750027e+01 6.461592577800704618e+00 8.198932828060803146e+00
1.154795781585232106e+01 6.460890760556340595e+00 8.199024201008132451e+00
1.154685227190285346e+01 6.460172318656837831e+00 8.199105173149964898e+00
1.154574584646433699e+01 6.459452122166805310e+00 8.199184281603866253e+00
1.154464029816627857e+01 6.458733665700323812e+00 8.199265204949012897e+00
1.154353474769450294e+01 6.458015201952278517e+00 8.199346103902261262e+00
1.154243007436394919e+01 6.457298478230366179e+00 8.199428817755398669e+00
1.154132451954589200e+01 6.456579999923096835e+00 8.199509667937935120e+00
1.154021896255526691e+01 6.455861514338128160e+00 8.199590493741517605e+00
1.153911340339246472e+01 6.455143021476755116e+00 8.199671295170489316e+00
1.153800784205786734e+01 6.454424521340273557e+00 8.199752072229191668e+00
1.153692889057127502e+01 6.453722631299687151e+00 8.199843201322607911e+00
1.153582332489424367e+01 6.453004116616845920e+00 8.199923929653685661e+00
1.153471863636112538e+01 6.452287341969142886e+00 8.200006472914825650e+00
1.153361306634318950e+01 6.451568812745079207e+00 8.200087152535495250e+00
1.153250749415537157e+01 6.450850276252321436e+00 8.200167807807382303e+00
1.153140279911263377e+01 6.450133479798573433e+00 8.200250278022286565e+00
1.153029722258622236e+01 6.449414928772325695e+00 8.200330884609668303e+00
1.152919252320564780e+01 6.448698117787637685e+00 8.200413306148604420e+00
1.152808694234216169e+01 6.447979552232999012e+00 8.200493864068553407e+00
1.152700885064471237e+01 6.447279344092228470e+00 8.200586613349416965e+00
1.152590326544569699e+01 6.446560764014360956e+00 8.200667122619229588e+00
1.152479855739405323e+01 6.445843923983190393e+00 8.200749446857809488e+00
1.152369384717560052e+01 6.445127076693606405e+00 8.200831746782046849e+00
1.152258825547615828e+01 6.444408474840500389e+00 8.200912183108826525e+00
1.152148354092523341e+01 6.443691613037934474e+00 8.200994434417252066e+00
1.152037882420864179e+01 6.442974743980798280e+00 8.201076661424208325e+00
1.151927410532677243e+01 6.442257867670369009e+00 8.201158864133969217e+00
1.151816850496544475e+01 6.441539236801544277e+00 8.201239203263453348e+00
1.151706378175416390e+01 6.440822345988382658e+00 8.201321357391734068e+00
1.151595905637874218e+01 6.440105447925756899e+00 8.201403487235651824e+00
1.151488094085899228e+01 6.439405159984698201e+00 8.201495969200275127e+00
1.151377621115645233e+01 6.438688247427018396e+00 8.201578050488432581e+00
1.151267147929091728e+01 6.437971327623707829e+00 8.201660107505073682e+00
1.151156674526277968e+01 6.437254400576078339e+00 8.201742140254577151e+00
1.151046200907241257e+01 6.436537466285381370e+00 8.201824148741140519e+00
1.150935727072020498e+01 6.435820524752901228e+00 8.201906132969064345e+00
1.150825253020652639e+01 6.435103575979910673e+00 8.201988092942617214e+00
1.150714866684632476e+01 6.434388367274078036e+00 8.202071867953485196e+00
1.150604392201086235e+01 6.433671404023892038e+00 8.202153779431107239e+00
1.150493917501507468e+01 6.432954433537030781e+00 8.202235666667197833e+00
1.150386103787876380e+01 6.432254073184474841e+00 8.202327906066670948e+00
1.150275716587803565e+01 6.431538835534468923e+00 8.202411584119893462e+00
1.150165241240356195e+01 6.430821843345201572e+00 8.202493398656933721e+00
1.150054765677029067e+01 6.430104843924357105e+00 8.202575188969522202e+00
1.149944377829315023e+01 6.429389584579578099e+00 8.202658794349265037e+00
1.149833901834341710e+01 6.428672570699376365e+00 8.202740536225675783e+00
1.149723513555058219e+01 6.427957296897801598e+00 8.202824093177817133e+00
1.149613037128589887e+01 6.427240268563327419e+00 8.202905786635083629e+00
1.149502648417888118e+01 6.426524980310031054e+00 8.202989295176617901e+00
1.149392171560077358e+01 6.425807937526380798e+00 8.203070940231814490e+00
1.149284443620050666e+01 6.425109252196156362e+00 8.203164776780425882e+00
1.149174054262505429e+01 6.424393942274802427e+00 8.203248212737973333e+00
1.149063576757965066e+01 6.423676877826908438e+00 8.203329785221953330e+00
1.148953186969380269e+01 6.422961553466530304e+00 8.203413172811433896e+00
1.148842796965333690e+01 6.422246221888558537e+00 8.203496536223298108e+00
1.148732406745861034e+01 6.421530883094240139e+00 8.203579875461745274e+00
1.148622016311001914e+01 6.420815537084853197e+00 8.203663190531042204e+00
1.148511625660792923e+01 6.420100183861660703e+00 8.203746481435421956e+00
1.148401146863816891e+01 6.419383076119543396e+00 8.203827908891733856e+00
1.148290755783023265e+01 6.418667708472551858e+00 8.203911151479044150e+00
1.148183025688935821e+01 6.417968950985272869e+00 8.204004746314847552e+00
1.148072634177708551e+01 6.417253568919544904e+00 8.204087940602054374e+00
1.147962242451320769e+01 6.416538179646337881e+00 8.204171110745539508e+00
1.147851938441267272e+01 6.415824530473333454e+00 8.204256096037026325e+00
1.147741546284671976e+01 6.415109126788979488e+00 8.204339217905831205e+00
1.147631153913030744e+01 6.414393715900963855e+00 8.204422315643684627e+00
1.147520761326379635e+01 6.413678297810529116e+00 8.204505389254777015e+00
1.147410368524757551e+01 6.412962872518948032e+00 8.204588438743346757e+00
1.147300063439657869e+01 6.412249187333881828e+00 8.204673303401072815e+00
1.147192331410147403e+01 6.411550365013514607e+00 8.204766681057993338e+00
1.147081937963836928e+01 6.410834918126068871e+00 8.204849658204405927e+00
1.146971632234161476e+01 6.410121211348906556e+00 8.204934450532601176e+00
1.146861238358247093e+01 6.409405750070527930e+00 8.205017379472042904e+00
1.146750844267587333e+01 6.408690281598567573e+00 8.205100284314314152e+00
1.146640537893675926e+01 6.407976553240693818e+00 8.205185004351100986e+00
1.146530143373638211e+01 6.407261070385368740e+00 8.205267861011757091e+00
1.146419836570423989e+01 6.406547327646642920e+00 8.205352532875355820e+00
1.146309529552615025e+01 6.405833577719381111e+00 8.205437180658670115e+00
1.146199134388792373e+01 6.405118073298448067e+00 8.205519965078515554e+00
1.146091488143847847e+01 6.404420926367613731e+00 8.205614941114641070e+00
1.145981180482479544e+01 6.403707154882301467e+00 8.205699516682464889e+00
1.145870784675209819e+01 6.402991628907082955e+00 8.205782228899440867e+00
1.145760476584989895e+01 6.402277843056026541e+00 8.205866756344677881e+00
1.145650168280400116e+01 6.401564050023988095e+00 8.205951259734948877e+00
1.145539859761477963e+01 6.400850249812210180e+00 8.206035739074412305e+00
1.145429463096805200e+01 6.400134695115570871e+00 8.206118355079922821e+00
1.145319154149331808e+01 6.399420880548111867e+00 8.206202786330509369e+00
1.145208844987638486e+01 6.398707058804680159e+00 8.206287193542912917e+00
1.145098535611763246e+01 6.397993229886552058e+00 8.206371576721402050e+00
1.144988226021743039e+01 6.397279393794964797e+00 8.206455935870135221e+00
1.144880577419557532e+01 6.396582167900894511e+00 8.206550647393983766e+00
1.144770267401360186e+01 6.395868317466170794e+00 8.206634958495863330e+00
1.144659957169130493e+01 6.395154459861752017e+00 8.206719245580572419e+00
1.144549734654362361e+01 6.394442342395290524e+00 8.206805347939763351e+00
1.144439423994180416e+01 6.393728470455252832e+00 8.206889587002791586e+00
1.144329113120077501e+01 6.393014591349270859e+00 8.206973802061234835e+00
